DateTime,EndDateTime,DeviceId,Aggregation,AppName,AppPublisher
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,ACPOWERNOTIFICATION.EXE,ASUS
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,armoury crate user session helper,ASUS
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,asus on-screen display,ASUS
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Node.js,node.js
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,nvidia share,Nvidia Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,windows security notification icon,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,atieclxx.exe,"Advanced Micro Devices, Inc."
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,asus optimization startup task,ASUS
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Photos,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Edge (Legacy),Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,CONHOST.EXE,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,nvidia container,Nvidia Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,AMD Radeon Software,Unknown
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Microsoft Edge,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/13/2021 12:00:00 AM +00:00,5/13/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
5/12/2021 12:00:00 AM +00:00,5/12/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
5/12/2021 12:00:00 AM +00:00,5/12/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/12/2021 12:00:00 AM +00:00,5/12/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/12/2021 12:00:00 AM +00:00,5/12/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/10/2021 12:00:00 AM +00:00,5/10/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/10/2021 12:00:00 AM +00:00,5/10/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/10/2021 12:00:00 AM +00:00,5/10/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/10/2021 12:00:00 AM +00:00,5/10/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/10/2021 12:00:00 AM +00:00,5/10/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/9/2021 12:00:00 AM +00:00,5/9/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/8/2021 12:00:00 AM +00:00,5/8/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Office Shared Components,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Microsoft Outlook,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/7/2021 12:00:00 AM +00:00,5/7/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/6/2021 12:00:00 AM +00:00,5/6/2021 11:59:59 PM +00:00,,Daily,nvidia share,Nvidia Corporation
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,ACPOWERNOTIFICATION.EXE,ASUS
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/5/2021 12:00:00 AM +00:00,5/5/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,CONHOST.EXE,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/4/2021 12:00:00 AM +00:00,5/4/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
5/3/2021 12:00:00 AM +00:00,5/3/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
5/3/2021 12:00:00 AM +00:00,5/3/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/3/2021 12:00:00 AM +00:00,5/3/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/3/2021 12:00:00 AM +00:00,5/3/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/3/2021 12:00:00 AM +00:00,5/3/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/3/2021 12:00:00 AM +00:00,5/3/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/2/2021 12:00:00 AM +00:00,5/2/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,Nvidia Geforce Experience,Nvidia Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,python,Python Software Foundation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,CONHOST.EXE,Microsoft Corporation
5/1/2021 12:00:00 AM +00:00,5/1/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,nvidia package launcher new,nvidia corporation new
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,nvidia notification,Nvidia Corporation
4/30/2021 12:00:00 AM +00:00,4/30/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/29/2021 12:00:00 AM +00:00,4/29/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/29/2021 12:00:00 AM +00:00,4/29/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/29/2021 12:00:00 AM +00:00,4/29/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/29/2021 12:00:00 AM +00:00,4/29/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/29/2021 12:00:00 AM +00:00,4/29/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/28/2021 12:00:00 AM +00:00,4/28/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/28/2021 12:00:00 AM +00:00,4/28/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/28/2021 12:00:00 AM +00:00,4/28/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/28/2021 12:00:00 AM +00:00,4/28/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/28/2021 12:00:00 AM +00:00,4/28/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,GoToMeeting,"logmein, inc."
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/27/2021 12:00:00 AM +00:00,4/27/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,Adobe Acrobat Reader,Adobe Systems Incorporated
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,GoToMeeting,"logmein, inc."
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/25/2021 12:00:00 AM +00:00,4/25/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,MyASUS,ASUS
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,CSRSS.EXE,Microsoft Corporation
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
4/24/2021 12:00:00 AM +00:00,4/24/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Windows Calculator,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Armoury Crate,Unknown
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,DTS:X Ultra,Unknown
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,MyASUS,ASUS
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,AMD Radeon Software,Unknown
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,MyASUS,ASUS
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,EXPLORER.EXE,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/23/2021 12:00:00 AM +00:00,4/23/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/22/2021 12:00:00 AM +00:00,4/22/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/22/2021 12:00:00 AM +00:00,4/22/2021 11:59:59 PM +00:00,,Daily,EXPLORER.EXE,Microsoft Corporation
4/22/2021 12:00:00 AM +00:00,4/22/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/22/2021 12:00:00 AM +00:00,4/22/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/21/2021 12:00:00 AM +00:00,4/21/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/20/2021 12:00:00 AM +00:00,4/20/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/20/2021 12:00:00 AM +00:00,4/20/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
4/20/2021 12:00:00 AM +00:00,4/20/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/20/2021 12:00:00 AM +00:00,4/20/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/20/2021 12:00:00 AM +00:00,4/20/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/20/2021 12:00:00 AM +00:00,4/20/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,LEDGER-LIVE-DESKTOP-2.25.1-WIN.EXE,Ledger Live Team
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,ledger live,Ledger Live Team
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,Microsoft Word,Microsoft Corporation
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/19/2021 12:00:00 AM +00:00,4/19/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,Microsoft Cortana and Windows Search,Microsoft Corporation
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,Armoury Crate,Unknown
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,Windows Components,Microsoft Corporation
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
4/18/2021 12:00:00 AM +00:00,4/18/2021 11:59:59 PM +00:00,,Daily,office.com,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,zoom meetings,"Zoom Video Communications, Inc."
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Edge (Legacy),Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,PICKERHOST.EXE,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.SEARCH,Unknown
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Chrome,google llc
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Realtek Audio Control,Unknown
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Edge,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Photos,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Excel,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,OneDrive,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,Microsoft Store,Microsoft Corporation
4/17/2021 12:00:00 AM +00:00,4/17/2021 11:59:59 PM +00:00,,Daily,MICROSOFT.WINDOWS.STARTMENUEXPERIENCEHOST,Unknown
